"SEQ"	"WH"	"DEVID"	"SYSFLG1"	"SYSFLG2"	"SYSFLG3"	"SYSFLG4"	"LOGINID"	"TRDATE"	"TRTYPE"	"OPESEQ"	"RESULT"	"RSNCODE"	"TRUCKNO"	"CUSTNO"	"SHIPPN"	"SHIPQTY"	"TAGTYPE"	"PN"	"CUSTPN"	"QTY"	"TAGSEQ"	"SCANDATE"	"SCANTIME"	"REGISTERED_AT"	"REGISTERED_COMPNAME"	"REGISTERED_COMPCODE"	"SHIPNO"	"CHECKTYPE"	"FILENAME"
2435	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0371"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042533"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2436	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0372"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070003"	01-MAR-25	"042542"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2437	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0373"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042543"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2438	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0374"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070018"	01-MAR-25	"042544"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2439	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0375"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042545"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2440	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0376"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070016"	01-MAR-25	"042546"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2441	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0377"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042547"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2442	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0378"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070017"	01-MAR-25	"042548"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2443	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0379"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042549"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2444	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0380"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070033"	01-MAR-25	"042550"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2445	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0381"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042551"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2446	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0382"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070031"	01-MAR-25	"042620"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2447	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0383"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042621"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2448	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0384"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070008"	01-MAR-25	"042622"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2449	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0385"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042623"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2450	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0386"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070004"	01-MAR-25	"042750"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2451	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0387"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042751"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2452	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0388"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070020"	01-MAR-25	"042806"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2453	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0389"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042807"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2454	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0390"	"1"	"2210"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070004"	01-MAR-25	"042808"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2455	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0391"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070024"	01-MAR-25	"042810"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2456	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0392"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042811"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2457	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0393"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070007"	01-MAR-25	"042814"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2458	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0394"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042815"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2459	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0395"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070001"	01-MAR-25	"042821"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2460	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0396"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042822"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2461	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0397"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070005"	01-MAR-25	"042823"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2462	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0398"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042824"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2463	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0399"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070029"	01-MAR-25	"042825"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2464	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0400"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042826"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2465	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0401"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070009"	01-MAR-25	"042831"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2466	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0402"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042832"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2467	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0403"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070006"	01-MAR-25	"042833"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2468	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0404"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042834"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2469	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0405"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070030"	01-MAR-25	"042835"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2470	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0406"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042836"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2471	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	3	"0407"	"0"	"0000"	"0621314"	"10005901"	"               "		"  "	"               "	"                         "		""	01-MAR-25	"042838"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
